@relation 'ECT_HW8_107403020_CNN-weka.filters.unsupervised.attribute.NominalToString-Clast-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-weka.filters.unsupervised.attribute.Reorder-R2,1'

@attribute apk string
@attribute Class {0,1}

@data
permision1281.png,1
permision1283.png,1
permision1284.png,1
permision1287.png,1
permision1288.png,1
permision1289.png,1
permision1295.png,1
permision1296.png,1
permision1299.png,1
permision1301.png,1
permision1303.png,1
permision1304.png,1
permision1306.png,1
permision1307.png,1
permision1308.png,1
permision1309.png,1
permision1311.png,1
permision1312.png,1
permision1316.png,1
permision1317.png,1
permision1318.png,1
permision1320.png,1
permision1321.png,1
permision1322.png,1
permision1324.png,1
permision1326.png,1
permision1327.png,1
permision1328.png,1
permision1329.png,1
permision1330.png,1
permision1331.png,1
permision1332.png,1
permision1334.png,1
permision1335.png,1
permision1336.png,1
permision1338.png,1
permision1341.png,1
permision1342.png,1
permision1343.png,1
permision1345.png,1
permision1347.png,1
permision1348.png,1
permision1349.png,1
permision1351.png,1
permision1353.png,1
permision1355.png,1
permision1356.png,1
permision1358.png,1
permision1359.png,1
permision1360.png,1
permision1362.png,1
permision1363.png,1
permision1364.png,1
permision1365.png,1
permision1369.png,1
permision1372.png,1
permision1373.png,1
permision1374.png,1
permision1375.png,1
permision1377.png,1
permision1378.png,1
permision1380.png,1
permision1382.png,1
permision1383.png,1
permision1384.png,1
permision1385.png,1
permision1386.png,1
permision1388.png,1
permision1389.png,1
permision1390.png,1
permision1391.png,1
permision1393.png,1
permision1395.png,1
permision1396.png,1
permision1397.png,1
permision1398.png,1
permision1399.png,1
permision1401.png,1
permision1404.png,1
permision1406.png,1
permision1407.png,1
permision1408.png,1
permision1409.png,1
permision1412.png,1
permision1414.png,1
permision1415.png,1
permision1416.png,1
permision1417.png,1
permision1419.png,1
permision1420.png,1
permision1421.png,1
permision1422.png,1
permision1423.png,1
permision1424.png,1
permision1425.png,1
permision1426.png,1
permision1429.png,1
permision1433.png,1
permision1434.png,1
permision1437.png,1
permision1438.png,1
permision1439.png,1
permision1440.png,1
permision1442.png,1
permision1444.png,1
permision1445.png,1
permision1446.png,1
permision1447.png,1
permision1452.png,1
permision1454.png,1
permision1455.png,1
permision1456.png,1
permision1458.png,1
permision1459.png,1
permision1460.png,1
permision1462.png,1
permision1465.png,1
permision1466.png,1
permision1467.png,1
permision1468.png,1
permision1470.png,1
permision1472.png,1
permision1473.png,1
permision1474.png,1
permision1475.png,1
permision1476.png,1
permision1477.png,1
permision1478.png,1
permision1480.png,1
permision1481.png,1
permision1483.png,1
permision1484.png,1
permision1485.png,1
permision1486.png,1
permision1487.png,1
permision1491.png,1
permision1493.png,1
permision1494.png,1
permision1495.png,1
permision1496.png,1
permision1497.png,1
permision1498.png,1
permision1499.png,1
permision1500.png,1
permision1501.png,1
permision1504.png,1
permision1505.png,1
permision1507.png,1
permision1509.png,1
permision1510.png,1
permision1512.png,1
permision1514.png,1
permision1516.png,1
permision1517.png,1
permision1518.png,1
permision1519.png,1
permision1520.png,1
permision1521.png,1
permision1522.png,1
permision1523.png,1
permision1525.png,1
permision1527.png,1
permision1528.png,1
permision1529.png,1
permision1530.png,1
permision1532.png,1
permision1533.png,1
permision1534.png,1
permision1535.png,1
permision1536.png,1
permision1542.png,1
permision1543.png,1
permision1545.png,1
permision1547.png,1
permision1548.png,1
permision1549.png,1
permision1552.png,1
permision1554.png,1
permision1557.png,1
permision1558.png,1
permision1559.png,1
permision1560.png,1
permision1563.png,1
permision1564.png,1
permision1565.png,1
permision1569.png,1
permision1570.png,1
permision1571.png,1
permision1573.png,1
permision1574.png,1
permision1575.png,1
permision1577.png,1
permision1578.png,1
permision1579.png,1
permision1580.png,1
permision1581.png,1
permision1582.png,1
permision1583.png,1
permision1587.png,1
permision1589.png,1
permision1590.png,1
permision1592.png,1
permision1593.png,1
permision1594.png,1
permision1595.png,1
permision1597.png,1
permision1598.png,1
permision1600.png,1
permision1601.png,1
permision1602.png,1
permision1604.png,1
permision1605.png,1
permision1607.png,1
permision1609.png,1
permision1610.png,1
permision1611.png,1
permision1612.png,1
permision1616.png,1
permision1618.png,1
permision1619.png,1
permision1620.png,1
permision1621.png,1
permision1624.png,1
permision1625.png,1
permision1627.png,1
permision1629.png,1
permision1630.png,1
permision1631.png,1
permision1633.png,1
permision1634.png,1
permision1635.png,1
permision1636.png,1
permision1637.png,1
permision1638.png,1
permision1639.png,1
permision1640.png,1
permision1641.png,1
permision1642.png,1
permision1645.png,1
permision1646.png,1
permision1647.png,1
permision1648.png,1
permision1650.png,1
permision1654.png,1
permision1655.png,1
permision1656.png,1
permision1658.png,1
permision1659.png,1
permision1660.png,1
permision1662.png,1
permision1663.png,1
permision1664.png,1
permision1669.png,1
permision1670.png,1
permision1671.png,1
permision1672.png,1
permision1673.png,1
permision1677.png,1
permision1678.png,1
permision1679.png,1
permision1681.png,1
permision1682.png,1
permision1684.png,1
permision1685.png,1
permision1688.png,1
permision1689.png,1
permision1690.png,1
permision1691.png,1
permision1695.png,1
permision1696.png,1
permision1697.png,1
permision1698.png,1
permision1699.png,1
permision1700.png,1
permision1702.png,1
permision1704.png,1
permision1707.png,1
permision1708.png,1
permision1709.png,1
permision1710.png,1
permision1711.png,1
permision1712.png,1
permision1713.png,1
permision1714.png,1
permision1720.png,1
permision1721.png,1
permision1723.png,1
permision1724.png,1
permision1725.png,1
permision1728.png,1
permision1730.png,1
permision1731.png,1
permision1733.png,1
permision1734.png,1
permision1738.png,1
permision1740.png,1
permision1741.png,1
permision1742.png,1
permision1743.png,1
permision1744.png,1
permision1745.png,1
permision1748.png,1
permision1749.png,1
permision1750.png,1
permision1751.png,1
permision1752.png,1
permision1753.png,1
permision1757.png,1
permision1759.png,1
permision1760.png,1
permision1761.png,1
permision1762.png,1
permision1763.png,1
permision1764.png,1
permision1766.png,1
permision1767.png,1
permision1769.png,1
permision1770.png,1
permision1771.png,1
permision1773.png,1
permision1775.png,1
permision1776.png,1
permision1777.png,1
permision1778.png,1
permision1780.png,1
permision1781.png,1
permision1782.png,1
permision1785.png,1
permision1786.png,1
permision1788.png,1
permision1790.png,1
permision1791.png,1
permision1792.png,1
permision1793.png,1
permision1794.png,1
permision1796.png,1
permision1797.png,1
permision1798.png,1
permision1799.png,1
permision1803.png,1
permision1805.png,1
permision1810.png,1
permision1812.png,1
permision1813.png,1
permision1814.png,1
permision1815.png,1
permision1816.png,1
permision1817.png,1
permision1818.png,1
permision1819.png,1
permision1820.png,1
permision1821.png,1
permision1822.png,1
permision1825.png,1
permision1828.png,1
permision1829.png,1
permision1831.png,1
permision1833.png,1
permision1834.png,1
permision1835.png,1
permision1836.png,1
permision1837.png,1
permision1838.png,1
permision1840.png,1
permision1842.png,1
permision1844.png,1
permision1845.png,1
permision1846.png,1
permision1847.png,1
permision1848.png,1
permision1849.png,1
permision1853.png,1
permision1854.png,1
permision1858.png,1
permision1859.png,1
permision1860.png,1
permision1861.png,1
permision1862.png,1
permision1863.png,1
permision1864.png,1
permision1867.png,1
permision1868.png,1
permision1869.png,1
permision1872.png,1
permision1873.png,1
permision1874.png,1
permision1875.png,1
permision1877.png,1
permision1879.png,1
permision1880.png,1
permision1883.png,1
permision1884.png,1
permision1885.png,1
permision1887.png,1
permision1890.png,1
permision1891.png,1
permision1893.png,1
permision1895.png,1
permision1896.png,1
permision1898.png,1
permision1899.png,1
permision1901.png,1
permision1903.png,1
permision1904.png,1
permision1905.png,1
permision1906.png,1
permision1907.png,1
permision1908.png,1
permision1909.png,1
permision1910.png,1
permision1911.png,1
permision1912.png,1
permision1913.png,1
permision1915.png,1
permision1918.png,1
permision1919.png,1
permision1920.png,1
permision1923.png,1
permision1924.png,1
permision1927.png,1
permision1930.png,1
permision1931.png,1
permision1932.png,1
permision1933.png,1
permision1934.png,1
permision1935.png,1
permision1936.png,1
permision1937.png,1
permision1938.png,1
permision1939.png,1
permision1941.png,1
permision1948.png,1
permision1949.png,1
permision1950.png,1
permision1952.png,1
permision1953.png,1
permision1954.png,1
permision1955.png,1
permision1957.png,1
permision1961.png,1
permision1964.png,1
permision1965.png,1
permision1966.png,1
permision1967.png,1
permision1968.png,1
permision1969.png,1
permision1971.png,1
permision1974.png,1
permision1978.png,1
permision1984.png,1
permision1985.png,1
permision1987.png,1
permision1988.png,1
permision1989.png,1
permision1991.png,1
permision1992.png,1
permision1993.png,1
permision1996.png,1
permision1997.png,1
permision1998.png,1
permision1999.png,1
permision2000.png,1
permision2003.png,1
permision2004.png,1
permision2006.png,1
permision2007.png,1
permision2010.png,1
permision2012.png,1
permision2013.png,1
permision2015.png,1
permision2016.png,1
permision2017.png,1
permision2018.png,1
permision2020.png,1
permision2021.png,1
permision2022.png,1
permision2023.png,1
permision2025.png,1
permision2026.png,1
permision2027.png,1
permision2028.png,1
permision2030.png,1
permision2031.png,1
permision2033.png,1
permision2034.png,1
permision2035.png,1
permision2038.png,1
permision2039.png,1
permision2041.png,1
permision2044.png,1
permision2045.png,1
permision2047.png,1
permision2048.png,1
permision2051.png,1
permision2052.png,1
permision2053.png,1
permision2054.png,1
permision2056.png,1
permision2058.png,1
permision2061.png,1
permision2062.png,1
permision2063.png,1
permision2065.png,1
permision2066.png,1
permision2067.png,1
permision2068.png,1
permision2069.png,1
permision2070.png,1
permision2072.png,1
permision2073.png,1
permision2074.png,1
permision2080.png,1
permision2083.png,1
permision2085.png,1
permision2086.png,1
permision2088.png,1
permision2089.png,1
permision2092.png,1
permision2093.png,1
permision2094.png,1
permision2095.png,1
permision2096.png,1
permision2099.png,1
permision2100.png,1
permision2102.png,1
permision2103.png,1
permision2104.png,1
permision2105.png,1
permision2106.png,1
permision2108.png,1
permision2110.png,1
permision2111.png,1
permision2112.png,1
permision2114.png,1
permision2115.png,1
permision2116.png,1
permision2119.png,1
permision2120.png,1
permision2121.png,1
permision2124.png,1
permision2125.png,1
permision2126.png,1
permision2127.png,1
permision2128.png,1
permision2129.png,1
permision2130.png,1
permision2131.png,1
permision2132.png,1
permision2133.png,1
permision2134.png,1
permision2135.png,1
permision2137.png,1
permision2139.png,1
permision2140.png,1
permision2141.png,1
permision2142.png,1
permision2143.png,1
permision2144.png,1
permision2145.png,1
permision2148.png,1
permision2149.png,1
permision2152.png,1
permision2154.png,1
permision2156.png,1
permision2158.png,1
permision2159.png,1
permision2161.png,1
permision2162.png,1
permision2165.png,1
permision2167.png,1
permision2168.png,1
permision2169.png,1
permision2171.png,1
permision2173.png,1
permision2174.png,1
permision2175.png,1
permision2177.png,1
permision2178.png,1
permision2179.png,1
permision2180.png,1
permision2183.png,1
permision2184.png,1
permision2185.png,1
permision2186.png,1
permision2188.png,1
permision2189.png,1
permision2190.png,1
permision2191.png,1
permision2194.png,1
permision2198.png,1
permision2199.png,1
permision2200.png,1
permision2202.png,1
permision2204.png,1
permision2205.png,1
permision2206.png,1
permision2209.png,1
permision2211.png,1
permision2213.png,1
permision2215.png,1
permision2216.png,1
permision2218.png,1
permision2219.png,1
permision2221.png,1
permision2222.png,1
permision2224.png,1
permision2225.png,1
permision2227.png,1
permision2228.png,1
permision2229.png,1
permision2233.png,1
permision2235.png,1
permision2236.png,1
permision2237.png,1
permision2238.png,1
permision2239.png,1
permision2242.png,1
permision2243.png,1
permision2246.png,1
permision2247.png,1
permision2248.png,1
permision2249.png,1
permision2250.png,1
permision2251.png,1
permision2252.png,1
permision2253.png,1
permision2254.png,1
permision2255.png,1
permision2259.png,1
permision2262.png,1
permision2263.png,1
permision2264.png,1
permision2265.png,1
permision2268.png,1
permision2272.png,1
permision2273.png,1
